sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,88.98608207702637,88.5,0.05014184599073701
1667,89.23602104187012,88.5,-0.1997947953318544
1667,89.48596000671387,89.5,0.5502685633455542
1667,89.73589897155762,89.5,0.30033192202296277
1667,89.98583793640137,89.5,0.05039528070037136
1667,90.23577690124512,89.5,-0.19954136062223427
1667,90.48571586608887,90.5,0.5505219980551743
1667,90.73565483093262,90.5,0.3005853567325829
1667,90.98559379577637,90.5,0.050648715409991496
1667,91.23553276062012,90.5,-0.19928792591259992
1667,91.48547172546387,91.5,0.5507754327647945
1667,91.73541069030762,91.5,0.30083879144220305
1667,91.98534965515137,91.5,0.05090215011961163
1667,92.23528861999512,91.5,-0.19903449120297978
1667,92.48522758483887,92.5,0.5510288674744146
1667,92.73516654968262,92.5,0.3010922261518232
1667,92.98510551452637,92.5,0.05115558482923177
1667,93.23504447937012,92.5,-0.19878105649335964
1667,93.48498344421387,93.5,0.551282302184049
1667,93.73492240905762,93.5,0.3013456608614433
1667,93.98486137390137,93.5,0.05140901953885191
1667,94.23480033874512,93.5,-0.1985276217837395
1667,94.48473930358887,94.5,0.5515357368936691
1667,94.73467826843262,94.5,0.30159909557107767
1667,94.98461723327637,94.5,0.051662454248472045
1667,95.23455619812012,94.5,-0.19827418707411937
1667,95.48449516296387,95.5,0.5517891716032892
1667,95.73443412780762,95.5,0.3018525302806978
1667,95.98437309265137,95.5,0.05191588895809218
1667,96.23431205749512,95.5,-0.19802075236449923
1667,96.48425102233887,96.5,0.5520426063129094
1667,96.73418998718262,96.5,0.30210596499031794
1667,96.98412895202637,96.5,0.05216932366772653
1667,97.23406791687012,96.5,-0.1977673176548791
1667,97.48400688171387,97.5,0.5522960410225295
1667,97.73394584655762,97.5,0.3023593996999381
1667,97.98388481140137,97.5,0.05242275837734667
1667,98.23382377624512,97.5,-0.19751388294525896
1667,98.48376274108887,98.5,0.5525494757321496
1667,98.73370170593262,98.5,0.3026128344095582
1667,98.98364067077637,98.5,0.052676193086966805
1667,99.23357963562012,98.5,-0.1972604482356246
